date,park_name,country,latitude,longitude,species_targeted,incident_type,moon_phase
2021-02-12,Serengeti National Park,Tanzania,-2.31003,34.74376,Black Rhino,Snare Discovered,Last Quarter
2021-02-12,Kruger National Park,South Africa,-24.049,31.50633,White Rhino,Snare Discovered,Last Quarter
2021-02-11,Kaziranga National Park,India,26.65181,93.05056,Asian Elephant,Gunshots Reported,Last Quarter
2021-02-11,Kaziranga National Park,India,26.55575,93.3156,Bengal Tiger,Gunshots Reported,Last Quarter
2021-02-10,Kruger National Park,South Africa,-23.92639,31.57843,White Rhino,Gunshots Reported,Last Quarter
2021-02-09,Serengeti National Park,Tanzania,-2.26302,34.73054,Black Rhino,Footprints/Tracks,Last Quarter
2021-02-07,Serengeti National Park,Tanzania,-2.15708,34.67894,African Elephant,Snare Discovered,Last Quarter
2021-02-05,Kaziranga National Park,India,26.71453,93.14876,Bengal Tiger,Snare Discovered,Last Quarter
2021-02-04,Serengeti National Park,Tanzania,-2.25007,35.07888,African Elephant,Gunshots Reported,Full Moon
2021-02-03,Jim Corbett National Park,India,29.53319,78.69702,Asian Elephant,Carcass Found,Full Moon
2021-02-03,Serengeti National Park,Tanzania,-2.50444,34.95533,African Elephant,Gunshots Reported,Full Moon
2021-01-31,Kruger National Park,South Africa,-23.98867,31.58843,Pangolin,Footprints/Tracks,First Quarter
2021-01-31,Bandipur Tiger Reserve,India,11.64539,76.65134,Asian Elephant,Carcass Found,First Quarter
2021-01-30,Serengeti National Park,Tanzania,-2.36546,34.84358,African Lion,Snare Discovered,First Quarter
2021-01-27,Bandipur Tiger Reserve,India,11.61164,76.61741,Bengal Tiger,Illegal Camp Suspicion,First Quarter
2021-01-26,Bandipur Tiger Reserve,India,11.61344,76.60676,Bengal Tiger,Gunshots Reported,First Quarter
2021-01-25,Jim Corbett National Park,India,29.51843,78.80991,Bengal Tiger,Snare Discovered,First Quarter
2021-01-24,Kruger National Park,South Africa,-24.01555,31.27193,Pangolin,Gunshots Reported,First Quarter
2021-01-24,Kaziranga National Park,India,26.61118,93.16514,Bengal Tiger,Snare Discovered,First Quarter
2021-01-23,Jim Corbett National Park,India,29.43958,78.80216,Asian Elephant,Gunshots Reported,First Quarter
2021-01-23,Kruger National Park,South Africa,-23.87541,31.48453,White Rhino,Gunshots Reported,First Quarter
2021-01-23,Kruger National Park,South Africa,-24.00064,31.62017,Pangolin,Snare Discovered,First Quarter
2021-01-22,Kruger National Park,South Africa,-24.20812,31.47052,Pangolin,Snare Discovered,First Quarter
2021-01-21,Jim Corbett National Park,India,29.5312,78.83476,Asian Elephant,Gunshots Reported,New Moon
2021-01-19,Jim Corbett National Park,India,29.51692,78.72581,Bengal Tiger,Footprints/Tracks,New Moon
2021-01-18,Jim Corbett National Park,India,29.48217,78.84848,Bengal Tiger,Gunshots Reported,New Moon
2021-01-17,Serengeti National Park,Tanzania,-2.28234,34.85119,Black Rhino,Gunshots Reported,New Moon
2021-01-15,Jim Corbett National Park,India,29.37222,78.83725,Asian Elephant,Snare Discovered,Last Quarter
2021-01-13,Jim Corbett National Park,India,29.66242,78.79657,Bengal Tiger,Snare Discovered,Last Quarter
2021-01-13,Jim Corbett National Park,India,29.49713,78.83559,Asian Elephant,Illegal Camp Suspicion,Last Quarter
2021-01-11,Kaziranga National Park,India,26.52398,93.15249,Indian Rhino,Snare Discovered,Last Quarter
2021-01-11,Serengeti National Park,Tanzania,-2.12032,34.77628,Black Rhino,Illegal Camp Suspicion,Last Quarter
2021-01-10,Bandipur Tiger Reserve,India,11.70771,76.61976,Asian Elephant,Gunshots Reported,Last Quarter
2021-01-10,Serengeti National Park,Tanzania,-2.5063,34.94338,African Elephant,Snare Discovered,Last Quarter
2021-01-06,Bandipur Tiger Reserve,India,11.63697,76.58383,Indian Leopard,Carcass Found,Full Moon
2021-01-06,Serengeti National Park,Tanzania,-2.37683,34.81199,African Elephant,Gunshots Reported,Full Moon
2021-01-05,Kruger National Park,South Africa,-24.02831,31.47234,White Rhino,Gunshots Reported,Full Moon
2021-01-04,Serengeti National Park,Tanzania,-2.2774,34.89032,African Lion,Gunshots Reported,Full Moon
2021-01-04,Jim Corbett National Park,India,29.47124,78.85803,Asian Elephant,Snare Discovered,Full Moon
2021-01-02,Kruger National Park,South Africa,-24.22298,31.5636,African Elephant,Footprints/Tracks,First Quarter
2021-01-02,Serengeti National Park,Tanzania,-2.37229,34.90304,African Lion,Gunshots Reported,First Quarter
2021-01-02,Jim Corbett National Park,India,29.48506,78.71887,Bengal Tiger,Gunshots Reported,First Quarter
2021-01-01,Kaziranga National Park,India,26.57398,93.1849,Bengal Tiger,Footprints/Tracks,First Quarter
2021-01-01,Serengeti National Park,Tanzania,-2.4446,34.7269,African Elephant,Gunshots Reported,First Quarter
2020-12-31,Bandipur Tiger Reserve,India,11.65828,76.60284,Bengal Tiger,Footprints/Tracks,First Quarter
2020-12-30,Bandipur Tiger Reserve,India,11.66164,76.61181,Indian Leopard,Carcass Found,First Quarter
2020-12-29,Kaziranga National Park,India,26.56053,93.1761,Indian Rhino,Illegal Camp Suspicion,First Quarter
2020-12-28,Kruger National Park,South Africa,-23.82092,31.37879,Pangolin,Snare Discovered,First Quarter
2020-12-26,Kaziranga National Park,India,26.52195,93.14092,Indian Rhino,Snare Discovered,First Quarter
2020-12-23,Kaziranga National Park,India,26.52657,93.23132,Bengal Tiger,Carcass Found,New Moon
2020-12-22,Jim Corbett National Park,India,29.4929,78.7656,Asian Elephant,Snare Discovered,New Moon
2020-12-22,Kaziranga National Park,India,26.56388,93.15618,Indian Rhino,Carcass Found,New Moon
2020-12-21,Jim Corbett National Park,India,29.69408,78.7053,Bengal Tiger,Illegal Camp Suspicion,New Moon
2020-12-21,Kaziranga National Park,India,26.7088,93.2173,Bengal Tiger,Footprints/Tracks,New Moon
2020-12-20,Serengeti National Park,Tanzania,-2.36238,34.85305,African Elephant,Snare Discovered,New Moon
2020-12-19,Jim Corbett National Park,India,29.55915,78.80792,Asian Elephant,Illegal Camp Suspicion,New Moon
2020-12-18,Bandipur Tiger Reserve,India,11.6648,76.65029,Asian Elephant,Illegal Camp Suspicion,New Moon
2020-12-17,Bandipur Tiger Reserve,India,11.64274,76.64393,Indian Leopard,Snare Discovered,New Moon
2020-12-14,Serengeti National Park,Tanzania,-2.21212,34.73036,African Lion,Gunshots Reported,Last Quarter
2020-12-12,Kaziranga National Park,India,26.58715,93.19208,Bengal Tiger,Snare Discovered,Last Quarter
2020-12-10,Kruger National Park,South Africa,-23.65058,31.38534,Pangolin,Footprints/Tracks,Last Quarter
2020-12-09,Kruger National Park,South Africa,-23.73065,31.67927,Pangolin,Gunshots Reported,Last Quarter
2020-12-08,Kruger National Park,South Africa,-23.97375,31.5427,Pangolin,Gunshots Reported,Last Quarter
2020-12-07,Serengeti National Park,Tanzania,-2.43285,34.88025,Black Rhino,Gunshots Reported,Full Moon
2020-12-07,Kaziranga National Park,India,26.47129,93.08226,Asian Elephant,Gunshots Reported,Full Moon
2020-12-07,Bandipur Tiger Reserve,India,11.63818,76.63684,Bengal Tiger,Gunshots Reported,Full Moon
2020-12-05,Kruger National Park,South Africa,-24.13708,31.66653,African Elephant,Snare Discovered,Full Moon
2020-12-05,Kruger National Park,South Africa,-24.09664,31.66795,African Elephant,Gunshots Reported,Full Moon
2020-12-05,Jim Corbett National Park,India,29.47832,78.82285,Bengal Tiger,Carcass Found,Full Moon
2020-12-04,Serengeti National Park,Tanzania,-2.24414,34.64008,African Elephant,Gunshots Reported,Full Moon
2020-12-03,Jim Corbett National Park,India,29.63981,78.75134,Bengal Tiger,Snare Discovered,First Quarter
2020-12-03,Serengeti National Park,Tanzania,-2.2762,34.75351,African Lion,Gunshots Reported,First Quarter
2020-12-03,Kaziranga National Park,India,26.62023,93.20688,Bengal Tiger,Illegal Camp Suspicion,First Quarter
2020-12-01,Serengeti National Park,Tanzania,-2.28442,34.60842,African Elephant,Carcass Found,First Quarter
2020-11-30,Bandipur Tiger Reserve,India,11.65395,76.60027,Bengal Tiger,Gunshots Reported,First Quarter
2020-11-29,Kaziranga National Park,India,26.51966,93.20281,Bengal Tiger,Carcass Found,First Quarter
2020-11-28,Kruger National Park,South Africa,-24.09632,31.48239,White Rhino,Footprints/Tracks,First Quarter
2020-11-28,Serengeti National Park,Tanzania,-2.39975,34.86907,Black Rhino,Gunshots Reported,First Quarter
2020-11-28,Kaziranga National Park,India,26.47376,93.10411,Indian Rhino,Footprints/Tracks,First Quarter
2020-11-26,Jim Corbett National Park,India,29.72602,78.77799,Bengal Tiger,Snare Discovered,First Quarter
2020-11-26,Kaziranga National Park,India,26.56,93.20662,Asian Elephant,Snare Discovered,First Quarter
2020-11-25,Kaziranga National Park,India,26.47598,93.1676,Asian Elephant,Illegal Camp Suspicion,First Quarter
2020-11-25,Bandipur Tiger Reserve,India,11.69146,76.64459,Asian Elephant,Gunshots Reported,First Quarter
2020-11-25,Jim Corbett National Park,India,29.6885,78.79658,Bengal Tiger,Snare Discovered,First Quarter
2020-11-24,Kruger National Park,South Africa,-24.19883,31.66909,Pangolin,Illegal Camp Suspicion,First Quarter
2020-11-23,Kruger National Park,South Africa,-23.78424,31.56052,Pangolin,Footprints/Tracks,New Moon
2020-11-22,Jim Corbett National Park,India,29.62482,78.82875,Asian Elephant,Gunshots Reported,New Moon
2020-11-22,Serengeti National Park,Tanzania,-2.45099,34.76745,African Elephant,Footprints/Tracks,New Moon
2020-11-22,Kruger National Park,South Africa,-24.05614,31.40054,Pangolin,Snare Discovered,New Moon
2020-11-21,Bandipur Tiger Reserve,India,11.63078,76.66813,Indian Leopard,Footprints/Tracks,New Moon
2020-11-21,Kaziranga National Park,India,26.58391,93.11965,Indian Rhino,Footprints/Tracks,New Moon
2020-11-20,Jim Corbett National Park,India,29.56175,78.84443,Bengal Tiger,Snare Discovered,New Moon
2020-11-20,Kruger National Park,South Africa,-24.03185,31.81843,Pangolin,Footprints/Tracks,New Moon
2020-11-18,Serengeti National Park,Tanzania,-2.33339,34.89283,African Lion,Carcass Found,New Moon
2020-11-18,Kruger National Park,South Africa,-24.22228,31.34482,White Rhino,Snare Discovered,New Moon
2020-11-18,Bandipur Tiger Reserve,India,11.68642,76.57957,Asian Elephant,Carcass Found,New Moon
2020-11-18,Kaziranga National Park,India,26.56468,93.16018,Bengal Tiger,Illegal Camp Suspicion,New Moon
2020-11-17,Serengeti National Park,Tanzania,-2.34033,35.03239,African Elephant,Footprints/Tracks,Last Quarter
2020-11-15,Kruger National Park,South Africa,-23.92041,31.5447,White Rhino,Carcass Found,Last Quarter
2020-11-15,Serengeti National Park,Tanzania,-2.51787,34.903,African Elephant,Snare Discovered,Last Quarter
2020-11-12,Kruger National Park,South Africa,-24.00367,31.62809,African Elephant,Carcass Found,Last Quarter
2020-11-11,Bandipur Tiger Reserve,India,11.68666,76.6246,Asian Elephant,Footprints/Tracks,Last Quarter
2020-11-10,Kruger National Park,South Africa,-23.93714,31.62041,African Elephant,Snare Discovered,Last Quarter
2020-11-09,Bandipur Tiger Reserve,India,11.69172,76.70203,Indian Leopard,Illegal Camp Suspicion,Last Quarter
2020-11-08,Bandipur Tiger Reserve,India,11.68259,76.52711,Indian Leopard,Gunshots Reported,Full Moon
2020-11-08,Kruger National Park,South Africa,-23.98904,31.41579,Pangolin,Gunshots Reported,Full Moon
2020-11-08,Serengeti National Park,Tanzania,-2.23136,34.92426,African Elephant,Snare Discovered,Full Moon
2020-11-07,Kruger National Park,South Africa,-24.31963,31.56013,African Elephant,Gunshots Reported,Full Moon
2020-11-06,Kaziranga National Park,India,26.62967,93.16618,Asian Elephant,Snare Discovered,Full Moon
2020-11-06,Bandipur Tiger Reserve,India,11.67455,76.61998,Indian Leopard,Gunshots Reported,Full Moon
2020-11-06,Bandipur Tiger Reserve,India,11.74723,76.65476,Indian Leopard,Snare Discovered,Full Moon
2020-11-05,Jim Corbett National Park,India,29.545,78.68047,Asian Elephant,Gunshots Reported,Full Moon
2020-11-05,Kaziranga National Park,India,26.56881,93.19359,Indian Rhino,Gunshots Reported,Full Moon
2020-11-03,Kaziranga National Park,India,26.6055,93.21751,Asian Elephant,Snare Discovered,First Quarter
2020-11-03,Kaziranga National Park,India,26.51903,93.13299,Bengal Tiger,Snare Discovered,First Quarter
2020-11-01,Jim Corbett National Park,India,29.54404,78.82405,Asian Elephant,Footprints/Tracks,First Quarter
2020-10-31,Serengeti National Park,Tanzania,-2.40768,34.90154,Black Rhino,Gunshots Reported,First Quarter
2020-10-31,Kruger National Park,South Africa,-23.83302,31.41847,Pangolin,Snare Discovered,First Quarter
2020-10-30,Kruger National Park,South Africa,-24.22682,31.48682,White Rhino,Footprints/Tracks,First Quarter
2020-10-29,Bandipur Tiger Reserve,India,11.73149,76.61311,Asian Elephant,Snare Discovered,First Quarter
2020-10-29,Jim Corbett National Park,India,29.4263,78.83979,Bengal Tiger,Illegal Camp Suspicion,First Quarter
2020-10-27,Jim Corbett National Park,India,29.5656,78.83399,Bengal Tiger,Snare Discovered,First Quarter
2020-10-27,Serengeti National Park,Tanzania,-2.15941,34.95814,Black Rhino,Snare Discovered,First Quarter
2020-10-26,Serengeti National Park,Tanzania,-2.33088,34.75802,Black Rhino,Footprints/Tracks,First Quarter
2020-10-26,Serengeti National Park,Tanzania,-2.19683,34.92955,African Elephant,Footprints/Tracks,First Quarter
2020-10-26,Jim Corbett National Park,India,29.58585,78.86238,Bengal Tiger,Illegal Camp Suspicion,First Quarter
2020-10-25,Serengeti National Park,Tanzania,-2.37732,34.90541,Black Rhino,Snare Discovered,New Moon
2020-10-24,Jim Corbett National Park,India,29.47162,78.78892,Asian Elephant,Illegal Camp Suspicion,New Moon
2020-10-23,Bandipur Tiger Reserve,India,11.67272,76.70004,Bengal Tiger,Snare Discovered,New Moon
2020-10-21,Kaziranga National Park,India,26.52756,93.22128,Bengal Tiger,Footprints/Tracks,New Moon
2020-10-21,Serengeti National Park,Tanzania,-2.40112,34.53844,Black Rhino,Snare Discovered,New Moon
2020-10-19,Kruger National Park,South Africa,-23.88054,31.42724,White Rhino,Gunshots Reported,New Moon
2020-10-19,Jim Corbett National Park,India,29.54001,78.74193,Asian Elephant,Gunshots Reported,New Moon
2020-10-19,Kruger National Park,South Africa,-24.00979,31.71885,African Elephant,Illegal Camp Suspicion,New Moon
2020-10-18,Jim Corbett National Park,India,29.50309,78.813,Asian Elephant,Snare Discovered,Last Quarter
2020-10-18,Jim Corbett National Park,India,29.61246,78.81145,Asian Elephant,Footprints/Tracks,Last Quarter
2020-10-16,Bandipur Tiger Reserve,India,11.61229,76.62854,Bengal Tiger,Footprints/Tracks,Last Quarter
2020-10-15,Serengeti National Park,Tanzania,-2.49995,34.74167,African Elephant,Snare Discovered,Last Quarter
2020-10-14,Serengeti National Park,Tanzania,-2.32151,34.83948,African Lion,Footprints/Tracks,Last Quarter
2020-10-14,Bandipur Tiger Reserve,India,11.6338,76.63652,Bengal Tiger,Snare Discovered,Last Quarter
2020-10-13,Serengeti National Park,Tanzania,-2.4578,34.87992,African Elephant,Footprints/Tracks,Last Quarter
2020-10-10,Serengeti National Park,Tanzania,-2.30659,35.00542,Black Rhino,Footprints/Tracks,Last Quarter
2020-10-10,Serengeti National Park,Tanzania,-2.35525,34.86507,African Elephant,Snare Discovered,Last Quarter
2020-10-09,Bandipur Tiger Reserve,India,11.73271,76.63729,Indian Leopard,Gunshots Reported,Full Moon
2020-10-09,Jim Corbett National Park,India,29.58497,78.83125,Asian Elephant,Carcass Found,Full Moon
2020-10-08,Serengeti National Park,Tanzania,-2.21088,34.99059,African Elephant,Gunshots Reported,Full Moon
2020-10-07,Kruger National Park,South Africa,-23.93743,31.51966,White Rhino,Illegal Camp Suspicion,Full Moon
2020-10-06,Jim Corbett National Park,India,29.4846,78.78397,Asian Elephant,Snare Discovered,Full Moon
2020-10-05,Bandipur Tiger Reserve,India,11.69033,76.65833,Bengal Tiger,Footprints/Tracks,First Quarter
2020-10-05,Serengeti National Park,Tanzania,-2.39168,34.92386,African Lion,Snare Discovered,First Quarter
2020-10-04,Kaziranga National Park,India,26.56453,93.15916,Asian Elephant,Snare Discovered,First Quarter
2020-10-03,Kaziranga National Park,India,26.58378,93.21626,Indian Rhino,Gunshots Reported,First Quarter
2020-10-03,Kaziranga National Park,India,26.63493,93.24212,Asian Elephant,Snare Discovered,First Quarter
2020-10-02,Kaziranga National Park,India,26.65024,93.2032,Asian Elephant,Gunshots Reported,First Quarter
2020-10-02,Kruger National Park,South Africa,-24.24383,31.62271,African Elephant,Snare Discovered,First Quarter
2020-10-01,Kruger National Park,South Africa,-23.9641,31.62943,Pangolin,Footprints/Tracks,First Quarter
2020-09-29,Jim Corbett National Park,India,29.54133,78.77589,Bengal Tiger,Footprints/Tracks,First Quarter
2020-09-28,Kruger National Park,South Africa,-24.05187,31.66978,White Rhino,Illegal Camp Suspicion,First Quarter
2020-09-28,Serengeti National Park,Tanzania,-2.31121,34.64579,African Lion,Footprints/Tracks,First Quarter
2020-09-27,Jim Corbett National Park,India,29.50001,78.75099,Bengal Tiger,Snare Discovered,First Quarter
2020-09-27,Jim Corbett National Park,India,29.55808,78.69389,Bengal Tiger,Snare Discovered,First Quarter
2020-09-27,Kruger National Park,South Africa,-24.04533,31.61588,African Elephant,Snare Discovered,First Quarter
2020-09-26,Bandipur Tiger Reserve,India,11.71953,76.58746,Bengal Tiger,Footprints/Tracks,First Quarter
2020-09-25,Serengeti National Park,Tanzania,-2.17581,34.85739,Black Rhino,Illegal Camp Suspicion,New Moon
2020-09-25,Serengeti National Park,Tanzania,-2.40006,34.76577,African Lion,Illegal Camp Suspicion,New Moon
2020-09-25,Bandipur Tiger Reserve,India,11.67854,76.67287,Indian Leopard,Illegal Camp Suspicion,New Moon
2020-09-21,Kaziranga National Park,India,26.49006,93.15029,Indian Rhino,Footprints/Tracks,New Moon
2020-09-21,Jim Corbett National Park,India,29.46313,78.82853,Asian Elephant,Gunshots Reported,New Moon
2020-09-21,Bandipur Tiger Reserve,India,11.76151,76.57564,Bengal Tiger,Snare Discovered,New Moon
2020-09-21,Bandipur Tiger Reserve,India,11.68456,76.57224,Indian Leopard,Carcass Found,New Moon
2020-09-20,Kruger National Park,South Africa,-23.96523,31.56097,African Elephant,Carcass Found,New Moon
2020-09-19,Serengeti National Park,Tanzania,-2.27137,34.8122,African Lion,Gunshots Reported,Last Quarter
